汪峰 - 信仰在空中飘扬　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18874人评价  
莫文蔚 - [i]　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19112人评价  
Maroon 5 - Songs About Jane　　　　　　　　　　　　　　　　　　　　　　　19177人评价  
Amy Winehouse - Back To Black　　　　　　　　　　　　　　　　　　　　　19235人评价  
陈绮贞 - Demo 3　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17901人评价  
孙燕姿 - 克卜勒　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19998人评价  
Damien Rice - 9 Crimes　　　　　　　　　　　　　　　　　　　　　　　　　　　　17331人评价  
陈珊妮 - 如果有一件事是重要的　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18704人评价  
郑钧 - 赤裸裸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18736人评价  
张震岳 - 阿岳正传　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17655人评价  
朱玫玲... - 3颗猫饼干　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　16994人评价  
Green Day - 21 Guns　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17687人评价  
蔡依林 - 看我72变　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21398人评价  
五月天 - 第二人生 明日版　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17594人评价  
Oasis - Definitely Maybe　　　　　　　　　　　　　　　　　　　　　　　　　　18270人评价  
宇多田ヒカル - First Love　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18198人评价  
张惠妹 - 阿密特　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19556人评价  
王力宏 - 心跳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20653人评价  
The xx - xx　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18513人评价  
莫文蔚 - 回蔚　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18617人评价  
Tizzy Bac - 如果看見地獄，我就不怕魔鬼　　　　　　　　　　　　　　　　　　　　　　　　　18166人评价  
五月天 - 我们是五月天　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17349人评价  
萧敬腾 - 王妃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19096人评价  
Lady Gaga - Poker Face　　　　　　　　　　　　　　　　　　　　　　　　　　　　18242人评价  
唐朝 - 唐朝　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17585人评价  
周杰伦 - 寻找周杰伦　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19129人评价  
林俊杰 - 她说　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20525人评价  
Chris Garneau - Music For Tourists　　　　　　　　　　　　　　　　37658人评价  
孙燕姿 - The Moment　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37842人评价  
陈奕迅 - 七　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37043人评价  
苏打绿 - 春·日光　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　40134人评价  
盧廣仲 - 100种生活　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　38651人评价  
梁静茹 - 崇拜　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　39532人评价  
陈绮贞 - 陈绮贞精选　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　35013人评价  
Joe Hisaishi - 菊次郎の夏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　36602人评价  
Taylor Swift - Fearless　　　　　　　　　　　　　　　　　　　　　　　　　　　39980人评价  
Mika - Life In Cartoon Motion　　　　　　　　　　　　　　　　　　　　　35683人评价  
林宥嘉 - 神秘嘉宾　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　38485人评价  
Bruno Coulais - Les Choristes　　　　　　　　　　　　　　　　　　　　　34474人评价  
范晓萱&100% - 赤子　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37604人评价  
Damien Rice - 9　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　35093人评价  
王菲 - 将爱　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37410人评价  
曹方 - 遇见我　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　36834人评价  
李志 - 梵高先生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　38936人评价  
方大同 - Timeless 可啦思刻　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　36047人评价  
周杰伦 - 依然范特西　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　43786人评价  
孙燕姿 - 风筝　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　35789人评价  
孙燕姿 - 完美的一天　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37594人评价  
The Weepies - Say I Am You　　　　　　　　　　　　　　　　　　　　　　　　35428人评价  
陶喆 - 黑色柳丁　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　35675人评价  
Avril Lavigne - Under My Skin　　　　　　　　　　　　　　　　　　　　　35336人评价  
孙燕姿 - Stefanie　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　34609人评价  
Lady Gaga - The Fame　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　36120人评价  
Jason Mraz - Mr. A-Z　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　32648人评价  
五月天 - 为爱而生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　34732人评价  
Daniel Powter - Daniel Powter　　　　　　　　　　　　　　　　　　　　　32953人评价  
Jason Mraz - I'm Yours　　　　　　　　　　　　　　　　　　　　　　　　　　　　32542人评价  
My Little Airport - 在动物园散步才是正经事　　　　　　　　　　　　　　　　　　　35311人评价  
许巍 Wei Xu - 时光·漫步　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　32993人评价  
朴树 - 生如夏花　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　36854人评价  
周杰伦 - 我很忙　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　41837人评价  
苏打绿 - 夏 / 狂热　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　33860人评价  
范晓萱 - 绝世名伶　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　31615人评价  
曹方 - 哼一首歌 等日落　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　32407人评价  
孙燕姿 - 未完成　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　31791人评价  
Radiohead - OK Computer　　　　　　　　　　　　　　　　　　　　　　　　　　　31856人评价  
Lana Del Rey - Born to Die　　　　　　　　　　　　　　　　　　　　　　　　34093人评价  
Pink Floyd - The Wall　　　　　　　　　　　　　　　　　　　　　　　　　　　　　31611人评价  
痛仰 - 不要停止我的音乐　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　32054人评价  
Linkin Park - Hybrid Theory　　　　　　　　　　　　　　　　　　　　　　　29818人评价  
Nirvana - MTV Unplugged in New York　　　　　　　　　　　　　　　28815人评价  
陈绮贞 - After 17　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28627人评价  
Jack Johnson - In Between Dreams　　　　　　　　　　　　　　　　　　28574人评价  
五月天 - 神的孩子都在跳舞　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30174人评价  
五月天 - 离开地球表面Jump!　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30740人评价  
陈奕迅 - 不想放手　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　31103人评价  
曲婉婷 - 我的歌声里　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　29684人评价  
Ennio Morricone - The Legend of 1900　　　　　　　　　　　　　　28768人评价  
张楚 - 孤独的人是可耻的　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30049人评价  
徐佳莹 - 徐佳瑩La La首张创作专辑　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　31151人评价  
Avril Lavigne - The Best Damn Thing　　　　　　　　　　　　　　　32469人评价  
五月天 - 知足 just my pride 最真杰作选　　　　　　　　　　　　　　　　　　　　　　28656人评价  
The Beatles - 1　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27662人评价  
周杰伦 - 魔杰座　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　37702人评价  
Coldplay - X&Y　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30112人评价  
Adele - 19　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30019人评价  
My Little Airport - 我们在炎热与抑郁的夏天，无法停止抽烟　　　　　　　　　　　　30272人评价  
五月天 - 时光机　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28575人评价  
孙燕姿 - Yan Zi　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28133人评价  
陈奕迅 - Time Flies　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28484人评价  
陈绮贞 - 失败者的飞翔　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27993人评价  
田馥甄 - My Love　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　30102人评价  
梁静茹 - 亲亲　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　29301人评价  
王菲 - 你王菲所以我王菲　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27575人评价  
陈奕迅 - Stranger Under My Skin　　　　　　　　　　　　　　　　　　　　　　27896人评价  
Norah Jones - Come Away with Me　　　　　　　　　　　　　　　　　　　27252人评价  
朴树 - 平凡之路　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　33594人评价  
陈奕迅 - 认了吧　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28468人评价  
Green Day - 21st Century Breakdown　　　　　　　　　　　　　　　　27300人评价  
張懸 - 神的游戏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28488人评价  
王菲 - 唱游　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27991人评价  
陈绮贞 - 花的姿态：演唱会经典实录　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　25140人评价  
朴树 - 我去2000年　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27948人评价  
GALA - Young For You　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　26805人评价  
孙燕姿 - 自选集　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　25959人评价  
李宗盛 - 理性与感性作品音乐会　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　25281人评价  
曹方 - 比天空还远　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　26355人评价  
窦唯 - 黑梦　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27598人评价  
My Little Airport - 介乎法國與旺角的詩意　　　　　　　　　　　　　　　　　　　　28331人评价  
周杰倫... - 不能说的秘密　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28952人评价  
梁静茹 - 丝路　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27030人评价  
James Blunt - All The Lost Souls　　　　　　　　　　　　　　　　　　25421人评价  
F.I.R.... - F.I.R.　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27786人评价  
陈奕迅 - 上五楼的快活　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27482人评价  
Linkin Park - Minutes to Midnight　　　　　　　　　　　　　　　　　25732人评价  
蔡健雅... - GOODBYE & HELLO　　　　　　　　　　　　　　　　　　　　　　　　　　25213人评价  
Adele - Someone Like You　　　　　　　　　　　　　　　　　　　　　　　　　　25728人评价  
苏打绿 - 迟到千年　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　24293人评价  
Pink Floyd - The Dark Side of the Moon　　　　　　　　　　　　26692人评价  
王菲 - 王菲 2001　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　24720人评价  
逃跑计划 - 夜空中最亮的星　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　27138人评价  
GALA - 追梦痴子心　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　25988人评价  
莫文蔚 - 宝贝　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　25492人评价  
陈奕迅 - 黑白灰　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23653人评价  
宋冬野 - 安和桥北　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　28543人评价  
宇多田ヒカル - Prisoner of Love　　　　　　　　　　　　　　　　　　　　　　　　　23061人评价  
陈绮贞 - Groupies 吉他手　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23312人评价  
The Innocence Mission - Now The Day Is Over　　　　　　　23951人评价  
Timbaland... - Apologize　　　　　　　　　　　　　　　　　　　　　　　　　　24305人评价  
王菲 - 阿菲正传　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22813人评价  
周杰伦 - 跨时代　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　29393人评价  
孙燕姿 - Leave　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23531人评价  
李志 - 被禁忌的游戏　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　24439人评价  
陈奕迅 - What's Going On....?　　　　　　　　　　　　　　　　　　　　　　　　23128人评价  
五月天 - 第二人生 末日版　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23173人评价  
陶喆 - 樂之路　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22521人评价  
Maroon 5 - It Won't Be Soon Before Long　　　　　　　　　　　23672人评价  
张悬 - 如果你冷　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23875人评价  
蔡健雅 Tanya Chua - 陌生人　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23084人评价  
王菲 - 浮躁　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　24475人评价  
自然卷 - C'est La Vie　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23567人评价  
刘若英 - 在一起　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23959人评价  
Rosie Thomas - These Friends Of Mine　　　　　　　　　　　　　　22360人评价  
苏打绿 - 陪我歌唱　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21929人评价  
Lily Allen - It's Not Me, It's You　　　　　　　　　　　　　　　　23217人评价  
手嶌葵 - The Rose~I Love Cinemas~　　　　　　　　　　　　　　　　　　　　21912人评价  
李志 - 我爱南京　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　24414人评价  
大乔小乔 - 消失的光年　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22471人评价  
范晓萱 - 还有别的办法吗　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21554人评价  
卡奇社 - 日光倾城　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22741人评价  
冯曦妤 - A Little Love　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21880人评价  
Coldplay - Yellow　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　23985人评价  
Keane - Hopes And Fears　　　　　　　　　　　　　　　　　　　　　　　　　　　21067人评价  
陈奕迅 - U87　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21517人评价  
Maximilian Hecker - Lady Sleep　　　　　　　　　　　　　　　　　　　　20864人评价  
久石譲(Joe Hisaishi)... - 天空の城ラピュタ サウンドトラック 飛行石の謎　　　　20809人评价  
崔健 - 新长征路上的摇滚　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22253人评价  
棉花糖... - 小飞行　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　22078人评价  
好妹妹乐队 - 春生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21307人评价  
陈绮贞 - 讓我想一想　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20695人评价  
方大同 - 未来　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21452人评价  
方大同 - 爱爱爱　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21008人评价  
逃跑计划 - 世界　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21253人评价  
盧廣仲... - 七天　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21735人评价  
Nirvana - Nirvana　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19861人评价  
Coldplay - A Rush of  Blood to the Head　　　　　　　　　　　21268人评价  
The Velvet Underground... - The Velvet Underground & Nico21690人评价  
Eminem... - Love The Way You Lie　　　　　　　　　　　　　　　　　　21058人评价  
王菲 - 天空　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20895人评价  
Original Soundtrack - The Boat That Rocked　　　　　　　　19270人评价  
Oasis - (What's The Story) Morning Glory?　　　　　　　　　20566人评价  
陈绮贞 - PUSSY　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20000人评价  
Salyu - 呼吸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19681人评价  
Evanescence - Fallen　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20248人评价  
黑豹 - 黑豹　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20556人评价  
苏打绿 - 十年一刻　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20285人评价  
梁静茹 - 恋爱的力量　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19782人评价  
Suede - Suede　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20347人评价  
Radiohead - The Bends　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20790人评价  
林海 - 琵琶相　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19324人评价  
陈奕迅 - ？　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21346人评价  
彭坦 - 少年故事　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20699人评价  
雷光夏 - 黑暗之光　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19510人评价  
范晓萱 - 我要我们在一起　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19378人评价  
五月天 - 人生海海　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19662人评价  
Owl City - Maybe I'm Dreaming　　　　　　　　　　　　　　　　　　　　　19718人评价  
李志 - 工体东路没有人　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19574人评价  
The Beatles - Let It Be　　　　　　　　　　　　　　　　　　　　　　　　　　　19261人评价  
Lily Allen - Alright,Still　　　　　　　　　　　　　　　　　　　　　　　　19507人评价  
林宥嘉 - 大小說家　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20873人评价  
牛奶@咖啡 - 越长大越孤单　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21510人评价  
梁静茹 - 燕尾蝶　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20833人评价  
戴佩妮 - 原谅我就是这样的女生　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20717人评价  
王菲 - 传奇　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19278人评价  
Daniel Powter - Under the Radar　　　　　　　　　　　　　　　　　　　19050人评价  
五月天 - 知足 MV / Karaoke DVD　　　　　　　　　　　　　　　　　　　　　　　　　18156人评价  
曲婉婷 - 我的歌声里　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19108人评价  
王菲 - 王菲　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20019人评价  
汪峰 - 信仰在空中飘扬　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18874人评价  
莫文蔚 - [i]　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19112人评价  
Maroon 5 - Songs About Jane　　　　　　　　　　　　　　　　　　　　　　　19177人评价  
Amy Winehouse - Back To Black　　　　　　　　　　　　　　　　　　　　　19235人评价  
陈绮贞 - Demo 3　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17901人评价  
孙燕姿 - 克卜勒　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19998人评价  
Damien Rice - 9 Crimes　　　　　　　　　　　　　　　　　　　　　　　　　　　　17331人评价  
陈珊妮 - 如果有一件事是重要的　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18704人评价  
郑钧 - 赤裸裸　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18736人评价  
张震岳 - 阿岳正传　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17655人评价  
朱玫玲... - 3颗猫饼干　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　16994人评价  
Green Day - 21 Guns　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17687人评价  
蔡依林 - 看我72变　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　21398人评价  
五月天 - 第二人生 明日版　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17594人评价  
Oasis - Definitely Maybe　　　　　　　　　　　　　　　　　　　　　　　　　　18270人评价  
宇多田ヒカル - First Love　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18198人评价  
张惠妹 - 阿密特　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19556人评价  
王力宏 - 心跳　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20653人评价  
The xx - xx　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18513人评价  
莫文蔚 - 回蔚　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　18617人评价  
Tizzy Bac - 如果看見地獄，我就不怕魔鬼　　　　　　　　　　　　　　　　　　　　　　　　　18166人评价  
五月天 - 我们是五月天　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17349人评价  
萧敬腾 - 王妃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19096人评价  
Lady Gaga - Poker Face　　　　　　　　　　　　　　　　　　　　　　　　　　　　18242人评价  
唐朝 - 唐朝　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　17585人评价  
周杰伦 - 寻找周杰伦　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　19129人评价  
林俊杰 - 她说　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　20525人评价  
